object_id,canonical_name,object_type,entity_id,place,granularity,census_status,canon_status,fictionality,source_id,source_path,source_commit,source_locator,exact_source_wording,relevant_date,date_precision,conflict_id,next_action,notes,decision_id
SH-SITE-0011,Reno provisional office,OFFICE_PROPOSAL,SH-ENT-001,"Reno, Nevada",CITY_OR_DISTRICT,PROPOSED,PROPOSED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-D038D3A87100,docs/canon/SABLE_HARBOR_CANONICAL_ARCHITECTURE_HANDOVER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:655,"- **Reno, Nevada:** mining technology, engineering, product, customer implementation",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,"Inherited provisional footprint, never finalized or plotted as a current facility.",GEO-D008
SH-SITE-0012,Elko provisional field office,OFFICE_PROPOSAL,SH-ENT-001,"Elko, Nevada",CITY_OR_DISTRICT,PROPOSED,PROPOSED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-D038D3A87100,docs/canon/SABLE_HARBOR_CANONICAL_ARCHITECTURE_HANDOVER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:656,"- **Elko, Nevada:** field operations and proximity to active mining customers",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,"Inherited provisional footprint, never finalized or plotted as a current facility.",GEO-D008
SH-SITE-0013,Tucson provisional engineering office,OFFICE_PROPOSAL,SH-ENT-001,"Tucson, Arizona",CITY_OR_DISTRICT,PROPOSED,PROPOSED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-D038D3A87100,docs/canon/SABLE_HARBOR_CANONICAL_ARCHITECTURE_HANDOVER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:657,"- **Tucson, Arizona:** copper, geology, mine engineering, research talent",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,"Inherited provisional footprint, never finalized or plotted as a current facility.",GEO-D008
SH-SITE-0014,J2 Education residential campus and conference center,EDUCATION_CAMPUS,SH-ENT-011,,UNLOCATED,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A3ABC1DA40B3,docs/j2/EDUCATION.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:6,"Education is a separate J2 arm tightly coupled to Orientation. Its primary mission is enterprise-wide education, while it also serves as the professional schoolhouse for J2 itself. Education is both an institution and a physical place: a serious learning campus and conference center with classrooms, residential capacity, case rooms, mock executive and board environments, and space for convening across Sable Harbor.",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,Physical institution is canon; geography and relationship to Sacramento headquarters remain open.,GEO-D008
SH-SITE-0015,J2 headquarters physical accommodation,INSTITUTIONAL_WORKPLACE,SH-ENT-011,,UNLOCATED,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-0DA566D3CF72,docs/j2/J2_HEADQUARTERS.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:6,"J2 Headquarters exists so Contact, Judgment, Orientation, JAG, and Education remain one institution rather than disconnected expert teams. It is deliberately smaller than the operating arms, but it is not skeletal. Its legitimacy comes from stewardship, professional rigor, and unusually high-quality support rather than a large command tower.",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,Institutional HQ is not evidence of a separate campus or exact location.,GEO-D008
SH-SITE-0016,Alexandria physical hosting,COMPUTE_INFRASTRUCTURE,SH-ENT-011,,UNLOCATED,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-F57EE60ABBEA,docs/canon/CORPORATE_HEADQUARTERS_CLOSEOUT_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:352,"- detailed Alexandria runtime stack, raw-source entitlements, retention/deletion, Semaphore precedence, Daedalus runtime/leakage controls, spatial/AR, business/finance portal boundaries — defer until the CCF and technology-control architecture provide the underlying environment;",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,Physical hosting geography is not established. No invented data center.,GEO-D008
SH-SITE-0017,Foundry/Foundry Field dedicated footprint,BUSINESS_FOOTPRINT,SH-ENT-012,,UNLOCATED,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-D038D3A87100,docs/canon/SABLE_HARBOR_CANONICAL_ARCHITECTURE_HANDOVER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:1097,3. office footprint and headcount by location;,,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,No dedicated campus automatically follows from a software/product business.,GEO-D008
SH-SITE-0018,Atlas Meridian dedicated footprint,BUSINESS_FOOTPRINT,SH-ENT-013,,UNLOCATED,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:203,"| ID-007 | Quantitative operating model | OPEN | Headcount, revenue, funding, offices, P&Ls, acquisition capital |",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,Product bridge may use shared space; no dedicated campus established.,GEO-D008
SH-SITE-0019,Advisory project hubs/offices,BUSINESS_FOOTPRINT,SH-ENT-014,,UNLOCATED,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-BE31B2023403,docs/organization/ARU_BST_AND_ADVISORY.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:52,"    ADVISORY[""EMERGING ADVISORY<br/>operating and analytical teams transfer a method the client can own<br/><b>exact name · leader · P&L · pricing · catalog · home OPEN</b>""]",,UNKNOWN,,Retain source constraint; exact footprint and valid dates require supported implementation.,No named geography established.,GEO-D008
SH-SITE-0020,"ARU terminal, warehouse and trucking estate",ASSET_FAMILY,SH-ENT-008,"Wyoming; Taylor, Wamsutter and Rawlins operating estate",UNLOCATED,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/facilities,"[{""acreage"": 18, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 6, ""car_spots"": 60, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 3, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-WAM-INT"", ""lon_lat"": [-107.96562715205644, 41.6744965783547], ""name"": ""Wamsutter interchange"", ""opened"": ""1968-10-14"", ""operating_hours"": ""five-day service; dispatch/oncall exceptions; mine continuous receiving by appointment"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""Three20car tracks; each accommodates16car roadtrain plus pairedlocomotives; synthetic UP interchange agreement"", ""track_count"": 3}, {""acreage"": 32, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 46, ""car_spots"": 100, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 3, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-TAY-YARD"", ""lon_lat"": [-108.1, 42.12], ""name"": ""Taylor Yard and Shops"", ""opened"": ""1968-10-14"", ""operating_hours"": ""five-day service; dispatch/oncall exceptions; mine continuous receiving by appointment"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""classification, locomotive shop, fuelpoint, dispatch and crew facilities"", ""track_count"": 7}, {""acreage"": 46, ""annual_external_ton_capacity"": 210000, ""assigned_fte"": 19, ""car_spots"": 50, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-TAY-TERMINAL"", ""lon_lat"": [-108.1075, 42.121], ""name"": ""Taylor Industrial Transload Complex"", ""opened"": ""1972-05-08"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""existing general transload and Phase1 two10car tracks plus sixcar liquidtrack; acids segregated from general cargo"", ""track_count"": 5}, {""acreage"": 18, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 8, ""car_spots"": 8, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-TAY-WAREHOUSE"", ""lon_lat"": [-108.105, 42.125], ""name"": ""Taylor warehouse"", ""opened"": ""1974-06-03"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 11000, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""210000sf reserved palletcapacity; three handling shifts; rail/truck interface"", ""track_count"": 1}, {""acreage"": 8, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 20, ""car_spots"": 0, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-TAY-TRUCK"", ""lon_lat"": [-108.093, 42.12], ""name"": ""Taylor trucking depot"", ""opened"": ""1989-10-02"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""tractor/trailer parking, inspection bays and dispatch"", ""track_count"": 0}, {""acreage"": 9, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 3, ""car_spots"": 20, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 3, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-EAST-MATERIALS"", ""lon_lat"": [-108.01259365641332, 41.90370776148441], ""name"": ""East Materials team track"", ""opened"": ""1972-05-08"", ""operating_hours"": ""five-day service; dispatch/oncall exceptions; mine continuous receiving by appointment"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""pipe, scrap, aggregates; customer sidings operate by appointment"", ""track_count"": 2}, {""acreage"": 11, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 3, ""car_spots"": 18, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 3, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-MINERAL-TEAM"", ""lon_lat"": [-108.07098660485325, 42.03495699312325], ""name"": ""Mineral Transfer team track"", ""opened"": ""1986-09-19"", ""operating_hours"": ""five-day service; dispatch/oncall exceptions; mine continuous receiving by appointment"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""inbound and outbound minerals transfer; sodaash is customer throughput, not a claim of a local trona mine"", ""track_count"": 2}, {""acreage"": 22, ""annual_external_ton_capacity"": 90000, ""assigned_fte"": 8, ""car_spots"": 0, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-RAW-TERMINAL"", ""lon_lat"": [-107.233, 41.786], ""name"": ""Rawlins satellite terminal"", ""opened"": ""1978-09-12"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""off-BS&T truck-served terminal; external railcar material arrives through qualified third-party transload"", ""track_count"": 0}, {""acreage"": 7, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 4, ""car_spots"": 0, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-RAW-WAREHOUSE"", ""lon_lat"": [-107.228, 41.789], ""name"": ""Rawlins warehouse"", ""opened"": ""1980-04-07"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 4000, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""75000sf satellite contract storage and orderpick"", ""track_count"": 0}, {""acreage"": 4, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 4, ""car_spots"": 0, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-RAW-TRUCK"", ""lon_lat"": [-107.234, 41.782], ""name"": ""Rawlins trucking satellite"", ""opened"": ""1989-10-02"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""external heavyhaul staging"", ""track_count"": 0}, {""acreage"": 2, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 10, ""car_spots"": 0, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-ARU-OFFICE"", ""lon_lat"": [-108.0975, 42.124], ""name"": ""Taylor ARU office"", ""opened"": ""1991-01-02"", ""operating_hours"": ""Mon–Fri06:00–22:00 plus contracted exception service"", ""owner"": ""American Resource Utility, Inc."", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""corporate shared services and customerdesk"", ""track_count"": 0}, {""acreage"": 14, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 6, ""car_spots"": 0, ""case_status"": ""SYNTHETIC_IN_SERVICE_2026_07_07"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 1, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-RW-RECEIVING"", ""lon_lat"": [-108.18, 42.22], ""name"": ""Red Wash receiving and reagent storage"", ""opened"": ""2026-07-07"", ""operating_hours"": ""five-day service; dispatch/oncall exceptions; mine continuous receiving by appointment"", ""owner"": ""Red Wash Mining, LLC"", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""truck only; receiving, acid/binderstorage, scales, MRO and steel; workers are within128siteFTE"", ""track_count"": 0}]",,UNKNOWN,,Reconcile with accepted industrial model; precise surveying/land rights remain separate.,Current case source replaces old unresolved/proposed scope. Taylor is fictional; municipal incorporation is not asserted.,GEO-D018
